chromosome	name	start	stop	length	penalty
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221737	5222198	462	6.748
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221899	5222360	462	1.388
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221932	5222393	462	1.389
Spolyrhiza9509_20150416_chr13	Sp13G02790	2823146	2823607	462	3.183
Spolyrhiza9509_20150416_chr13	Sp13G02790	2823503	2823964	462	5.652
Spolyrhiza9509_20150416_chr14	Sp14G01800	1137744	1138205	462	9.134
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082969	1083430	462	0.206
Spolyrhiza9509_20150416_chr17	Sp17G02680	1739404	1739865	462	0.627
Spolyrhiza9509_20150416_chr17	Sp17G03410	2321581	2322042	462	5.839
Spolyrhiza9509_20150416_chr17	Sp17G03670	2491598	2492059	462	0.07
Spolyrhiza9509_20150416_chr01	Sp01G05310	3286658	3287120	463	3.672
Spolyrhiza9509_20150416_chr01	Sp01G05310	3287122	3287584	463	0.286
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608379	3608841	463	2.04
Spolyrhiza9509_20150416_chr02	Sp02G05200	3701329	3701791	463	2.492
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704292	3704754	463	8.013
Spolyrhiza9509_20150416_chr05	Sp05G06860	5887017	5887479	463	8.029
Spolyrhiza9509_20150416_chr17	Sp17G02680	1739600	1740062	463	0.056
Spolyrhiza9509_20150416_chr17	Sp17G03410	2321773	2322235	463	3.444
Spolyrhiza9509_20150416_chr17	Sp17G03440	2336731	2337193	463	0.284
Spolyrhiza9509_20150416_chr17	Sp17G03670	2499484	2499946	463	0.073
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704317	3704780	464	6.001
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704463	3704926	464	2.277
Spolyrhiza9509_20150416_chr02	Sp02G05200	3708146	3708609	464	0.218
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713111	3713574	464	3.24
Spolyrhiza9509_20150416_chr07	Sp07G05550	5241661	5242124	464	1.296
Spolyrhiza9509_20150416_chr12	Sp12G06020	5354183	5354646	464	4.147
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067265	1067728	464	1.173
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067519	1067982	464	3.631
Spolyrhiza9509_20150416_chr17	Sp17G01730	1084352	1084815	464	1.105
Spolyrhiza9509_20150416_chr17	Sp17G01730	1094851	1095314	464	1.507
Spolyrhiza9509_20150416_chr17	Sp17G01730	1098166	1098629	464	0.568
Spolyrhiza9509_20150416_chr17	Sp17G02660	1724659	1725122	464	2.405
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318083	2318546	464	3.979
Spolyrhiza9509_20150416_chr17	Sp17G03670	2500449	2500912	464	0.622
Spolyrhiza9509_20150416_chr02	Sp02G05090	3615362	3615826	465	10.05
Spolyrhiza9509_20150416_chr02	Sp02G05090	3618527	3618991	465	2.108
Spolyrhiza9509_20150416_chr02	Sp02G05200	3701793	3702257	465	5.295
Spolyrhiza9509_20150416_chr02	Sp02G05200	3717238	3717702	465	1.321
Spolyrhiza9509_20150416_chr07	Sp07G05410	5060039	5060503	465	12.75
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275121	5275585	465	2.882
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318497	2318961	465	0.567
Spolyrhiza9509_20150416_chr17	Sp17G03670	2498478	2498942	465	4.734
Spolyrhiza9509_20150416_chr17	Sp17G03670	2500265	2500729	465	0.283
Spolyrhiza9509_20150416_chr02	Sp02G05090	3610531	3610996	466	0.433
Spolyrhiza9509_20150416_chr02	Sp02G05200	3706536	3707001	466	5.435
Spolyrhiza9509_20150416_chr07	Sp07G05540	5220940	5221405	466	4.732
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221270	5221735	466	3.027
Spolyrhiza9509_20150416_chr17	Sp17G01700	1069493	1069958	466	0.071
Spolyrhiza9509_20150416_chr17	Sp17G01730	1083885	1084350	466	2.991
Spolyrhiza9509_20150416_chr17	Sp17G01730	1084258	1084723	466	4.002
Spolyrhiza9509_20150416_chr17	Sp17G01730	1085835	1086300	466	1.487
Spolyrhiza9509_20150416_chr17	Sp17G01730	1089111	1089576	466	2.364
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613198	1613663	466	1.18
Spolyrhiza9509_20150416_chr17	Sp17G02500	1638676	1639141	466	0.069
Spolyrhiza9509_20150416_chr17	Sp17G03410	2320481	2320946	466	0.205
Spolyrhiza9509_20150416_chr07	Sp07G05550	5242126	5242592	467	0.792
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274706	5275172	467	6.736
Spolyrhiza9509_20150416_chr09	Sp09G02400	1364722	1365188	467	0.84
Spolyrhiza9509_20150416_chr17	Sp17G01730	1095357	1095823	467	0.799
Spolyrhiza9509_20150416_chr17	Sp17G01730	1097285	1097751	467	0.15
Spolyrhiza9509_20150416_chr17	Sp17G03410	2322721	2323187	467	1.533
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357689	2358155	467	0.925
Spolyrhiza9509_20150416_chr02	Sp02G05090	3612837	3613304	468	14.72
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714029	3714496	468	5.251
Spolyrhiza9509_20150416_chr17	Sp17G01730	1088709	1089176	468	5.149
Spolyrhiza9509_20150416_chr17	Sp17G01730	1095254	1095721	468	0.278
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318994	2319461	468	0.854
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357555	2358022	468	1.959
Spolyrhiza9509_20150416_chr17	Sp17G03670	2489069	2489536	468	0.059
Spolyrhiza9509_20150416_chr01	Sp01G05310	3285984	3286452	469	0.219
Spolyrhiza9509_20150416_chr02	Sp02G05200	3706792	3707260	469	0.441
Spolyrhiza9509_20150416_chr07	Sp07G05550	5241118	5241586	469	0.361
Spolyrhiza9509_20150416_chr09	Sp09G01080	568649	569117	469	0.068
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318733	2319201	469	0.58
Spolyrhiza9509_20150416_chr17	Sp17G03440	2338029	2338497	469	0.721
Spolyrhiza9509_20150416_chr02	Sp02G05200	3710577	3711046	470	5.075
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712377	3712846	470	4.618
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3714716	470	7.817
Spolyrhiza9509_20150416_chr02	Sp02G06970	5642827	5643296	470	2.036
Spolyrhiza9509_20150416_chr17	Sp17G01700	1069750	1070219	470	0.429
Spolyrhiza9509_20150416_chr17	Sp17G01730	1096374	1096843	470	4.781
Spolyrhiza9509_20150416_chr17	Sp17G03670	2500756	2501225	470	0.35
Spolyrhiza9509_20150416_chr02	Sp02G05090	3615259	3615729	471	1.827
Spolyrhiza9509_20150416_chr02	Sp02G05200	3710032	3710502	471	6.182
Spolyrhiza9509_20150416_chr07	Sp07G05500	5127175	5127645	471	0.067
Spolyrhiza9509_20150416_chr13	Sp13G03150	3077785	3078255	471	0.567
Spolyrhiza9509_20150416_chr17	Sp17G01700	1068154	1068624	471	0.148
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082728	1083198	471	0.145
Spolyrhiza9509_20150416_chr17	Sp17G01730	1084986	1085456	471	1.107
Spolyrhiza9509_20150416_chr17	Sp17G02470	1615761	1616231	471	3.352
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356966	2357436	471	0.133
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357024	2357494	471	3.411
Spolyrhiza9509_20150416_chr17	Sp17G03520	2358000	2358470	471	4.212
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608216	3608687	472	4.189
Spolyrhiza9509_20150416_chr02	Sp02G05200	3703944	3704415	472	1.604
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712747	3713218	472	10.13
Spolyrhiza9509_20150416_chr02	Sp02G05200	3717343	3717814	472	4.276
Spolyrhiza9509_20150416_chr07	Sp07G05410	5059603	5060074	472	6.26
Spolyrhiza9509_20150416_chr07	Sp07G05540	5220979	5221450	472	0.96
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067955	1068426	472	2.708
Spolyrhiza9509_20150416_chr17	Sp17G01730	1089024	1089495	472	0.58
Spolyrhiza9509_20150416_chr17	Sp17G02660	1724211	1724682	472	2.397
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318293	2318764	472	0.502
Spolyrhiza9509_20150416_chr17	Sp17G03410	2319436	2319907	472	0.504
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497627	2498098	472	0.286
Spolyrhiza9509_20150416_chr17	Sp17G03670	2501044	2501515	472	2.756
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715321	3715793	473	6.648
Spolyrhiza9509_20150416_chr05	Sp05G06860	5887601	5888073	473	4.533
Spolyrhiza9509_20150416_chr07	Sp07G05550	5240408	5240880	473	2.224
Spolyrhiza9509_20150416_chr12	Sp12G06010	5345511	5345983	473	1.113
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822385	2822857	473	0.572
Spolyrhiza9509_20150416_chr17	Sp17G01700	1068837	1069309	473	0.077
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613610	1614082	473	3.329
Spolyrhiza9509_20150416_chr17	Sp17G03520	2358165	2358637	473	0.139
Spolyrhiza9509_20150416_chr17	Sp17G03670	2482456	2482928	473	0.427
Spolyrhiza9509_20150416_chr17	Sp17G03670	2489419	2489891	473	6.583
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497884	2498356	473	2.086
Spolyrhiza9509_20150416_chr01	Sp01G05310	3293272	3293745	474	6.942
Spolyrhiza9509_20150416_chr17	Sp17G01730	1083432	1083905	474	2.991
Spolyrhiza9509_20150416_chr17	Sp17G01730	1086307	1086780	474	0.285
Spolyrhiza9509_20150416_chr17	Sp17G01730	1105236	1105709	474	1.16
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318766	2319239	474	1.101
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356094	2356567	474	2.536
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356600	2357073	474	2.425
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704756	3705230	475	5.471
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221456	5221930	475	6.894
Spolyrhiza9509_20150416_chr11	Sp11G07140	5958576	5959050	475	0.77
Spolyrhiza9509_20150416_chr17	Sp17G01700	1066953	1067427	475	3.71
Spolyrhiza9509_20150416_chr17	Sp17G01730	1096785	1097259	475	5.541
Spolyrhiza9509_20150416_chr17	Sp17G03670	2500695	2501169	475	0.574
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704842	3705317	476	9.852
Spolyrhiza9509_20150416_chr02	Sp02G05200	3707637	3708112	476	2.686
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712318	3712793	476	12.12
Spolyrhiza9509_20150416_chr02	Sp02G05200	3718520	3718995	476	4.083
Spolyrhiza9509_20150416_chr11	Sp11G07140	5957880	5958355	476	4.969
Spolyrhiza9509_20150416_chr17	Sp17G01700	1069164	1069639	476	0.072
Spolyrhiza9509_20150416_chr17	Sp17G01730	1085918	1086393	476	0.287
Spolyrhiza9509_20150416_chr17	Sp17G02470	1614165	1614640	476	0.355
Spolyrhiza9509_20150416_chr01	Sp01G05310	3293975	3294451	477	3.554
Spolyrhiza9509_20150416_chr07	Sp07G05550	5242543	5243019	477	2.771
Spolyrhiza9509_20150416_chr13	Sp13G02790	2823280	2823756	477	4.59
Spolyrhiza9509_20150416_chr13	Sp13G03150	3082105	3082581	477	1.826
Spolyrhiza9509_20150416_chr17	Sp17G01700	1069233	1069709	477	1.165
Spolyrhiza9509_20150416_chr17	Sp17G01730	1083780	1084256	477	0.076
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317524	2318000	477	5.18
Spolyrhiza9509_20150416_chr01	Sp01G05310	3298935	3299412	478	2.057
Spolyrhiza9509_20150416_chr02	Sp02G05200	3706178	3706655	478	2.404
Spolyrhiza9509_20150416_chr02	Sp02G05200	3717283	3717760	478	1.002
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221420	5221897	478	1.029
Spolyrhiza9509_20150416_chr07	Sp07G05550	5240282	5240759	478	1.092
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274156	5274633	478	2.704
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274227	5274704	478	0.85
Spolyrhiza9509_20150416_chr09	Sp09G02400	1363501	1363978	478	0.145
Spolyrhiza9509_20150416_chr11	Sp11G07110	5950037	5950514	478	0.133
Spolyrhiza9509_20150416_chr17	Sp17G01730	1083238	1083715	478	3.366
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613848	1614325	478	0.864
Spolyrhiza9509_20150416_chr17	Sp17G02670	1727974	1728451	478	0.808
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317340	2317817	478	0.209
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356144	2356621	478	2.14
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356540	2357017	478	2.25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2482538	2483015	478	0.145
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714650	3715128	479	2.365
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714718	3715196	479	2.135
Spolyrhiza9509_20150416_chr02	Sp02G05200	3716377	3716855	479	12.51
Spolyrhiza9509_20150416_chr05	Sp05G03650	2545486	2545964	479	1.224
Spolyrhiza9509_20150416_chr05	Sp05G06860	5886613	5887091	479	3.227
Spolyrhiza9509_20150416_chr05	Sp05G06860	5887760	5888238	479	7.297
Spolyrhiza9509_20150416_chr13	Sp13G01220	1107685	1108163	479	4.051
Spolyrhiza9509_20150416_chr17	Sp17G01730	1084817	1085295	479	0.423
Spolyrhiza9509_20150416_chr17	Sp17G02670	1727461	1727939	479	0.426
Spolyrhiza9509_20150416_chr17	Sp17G03670	2482597	2483075	479	2.605
Spolyrhiza9509_20150416_chr02	Sp02G05200	3701728	3702207	480	7.803
Spolyrhiza9509_20150416_chr07	Sp07G05550	5242997	5243476	480	2.478
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274635	5275114	480	8.808
Spolyrhiza9509_20150416_chr11	Sp11G07140	5958312	5958791	480	1.979
Spolyrhiza9509_20150416_chr13	Sp13G03150	3078341	3078820	480	0.144
Spolyrhiza9509_20150416_chr17	Sp17G03440	2337229	2337708	480	6.531
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497506	2497985	480	8.583
Spolyrhiza9509_20150416_chr07	Sp07G05540	5222273	5222753	481	3.706
Spolyrhiza9509_20150416_chr07	Sp07G05540	5222395	5222875	481	2.802
Spolyrhiza9509_20150416_chr12	Sp12G05320	4443448	4443928	481	2.747
Spolyrhiza9509_20150416_chr17	Sp17G01730	1097175	1097655	481	2.651
Spolyrhiza9509_20150416_chr17	Sp17G03520	2357895	2358375	481	3.275
Spolyrhiza9509_20150416_chr02	Sp02G05200	3702405	3702886	482	4.629
Spolyrhiza9509_20150416_chr02	Sp02G05200	3711734	3712215	482	0.354
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3714027	482	4.632
Spolyrhiza9509_20150416_chr07	Sp07G05550	5240857	5241338	482	3.79
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275286	5275767	482	12.27
Spolyrhiza9509_20150416_chr11	Sp11G07140	5957549	5958030	482	0.141
Spolyrhiza9509_20150416_chr13	Sp13G03150	3078156	3078637	482	0.43
Spolyrhiza9509_20150416_chr14	Sp14G01800	1138052	1138533	482	4.288
Spolyrhiza9509_20150416_chr17	Sp17G01700	1068229	1068710	482	2.459
Spolyrhiza9509_20150416_chr17	Sp17G01730	1081944	1082425	482	0.14
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082454	1082935	482	0.78
Spolyrhiza9509_20150416_chr17	Sp17G01730	1083293	1083774	482	5.637
Spolyrhiza9509_20150416_chr17	Sp17G03670	2486360	2486841	482	0.437
Spolyrhiza9509_20150416_chr02	Sp02G05200	3703097	3703579	483	4.074
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704170	3704652	483	0.634
Spolyrhiza9509_20150416_chr09	Sp09G01080	562389	562871	483	4.328
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067704	1068186	483	1.184
Spolyrhiza9509_20150416_chr17	Sp17G01700	1068626	1069108	483	0.367
Spolyrhiza9509_20150416_chr17	Sp17G01730	1081542	1082024	483	0.212
Spolyrhiza9509_20150416_chr17	Sp17G01730	1096845	1097327	483	0.066
Spolyrhiza9509_20150416_chr17	Sp17G02500	1638192	1638674	483	0.347
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317029	2317511	483	2.146
Spolyrhiza9509_20150416_chr17	Sp17G03410	2322237	2322719	483	2.201
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493145	2493627	483	2.309
Spolyrhiza9509_20150416_chr02	Sp02G05200	3705516	3705999	484	3.18
Spolyrhiza9509_20150416_chr02	Sp02G06970	5643298	5643781	484	0.211
Spolyrhiza9509_20150416_chr07	Sp07G05500	5127017	5127500	484	1.044
Spolyrhiza9509_20150416_chr07	Sp07G05540	5222552	5223035	484	2.825
Spolyrhiza9509_20150416_chr11	Sp11G07140	5957785	5958268	484	0.95
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067785	1068268	484	2.458
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082861	1083344	484	3.457
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082969	1083452	484	0.145
Spolyrhiza9509_20150416_chr17	Sp17G03660	2463594	2464077	484	0.064
Spolyrhiza9509_20150416_chr01	Sp01G05310	3287586	3288070	485	2.57
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275834	5276318	485	10.91
Spolyrhiza9509_20150416_chr17	Sp17G02470	1615993	1616477	485	1.5
Spolyrhiza9509_20150416_chr17	Sp17G02680	1739578	1740062	485	1.405
Spolyrhiza9509_20150416_chr02	Sp02G05200	3710213	3710698	486	9.9
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712534	3713019	486	3.442
Spolyrhiza9509_20150416_chr05	Sp05G06860	5887497	5887982	486	1.016
Spolyrhiza9509_20150416_chr05	Sp05G06860	5889826	5890311	486	1.699
Spolyrhiza9509_20150416_chr07	Sp07G05410	5060076	5060561	486	0.213
Spolyrhiza9509_20150416_chr17	Sp17G01700	1068677	1069162	486	1.288
Spolyrhiza9509_20150416_chr17	Sp17G01730	1092653	1093138	486	16.53
Spolyrhiza9509_20150416_chr17	Sp17G01730	1096609	1097094	486	3.765
Spolyrhiza9509_20150416_chr02	Sp02G05200	3708413	3708899	487	2.604
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715942	3716428	487	3.095
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221002	5221488	487	6.362
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275587	5276073	487	5.517
Spolyrhiza9509_20150416_chr17	Sp17G01730	1085495	1085981	487	0.217
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317695	2318181	487	0.141
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318497	2318983	487	0.712
Spolyrhiza9509_20150416_chr17	Sp17G03410	2319091	2319577	487	2.816
Spolyrhiza9509_20150416_chr17	Sp17G03520	2355553	2356039	487	0.075
Spolyrhiza9509_20150416_chr17	Sp17G03670	2500790	2501276	487	1.843
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608418	3608905	488	0.281
Spolyrhiza9509_20150416_chr02	Sp02G05090	3614667	3615154	488	16.9
Spolyrhiza9509_20150416_chr02	Sp02G05200	3702457	3702944	488	8.35
Spolyrhiza9509_20150416_chr02	Sp02G05200	3703368	3703855	488	0.729
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704892	3705379	488	1.84
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3713907	488	8.617
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714869	3715356	488	7.405
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275980	5276467	488	3.23
Spolyrhiza9509_20150416_chr12	Sp12G06000	5336184	5336671	488	3.779
Spolyrhiza9509_20150416_chr17	Sp17G01730	1093141	1093628	488	4.546
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317625	2318112	488	5.125
Spolyrhiza9509_20150416_chr17	Sp17G03670	2501257	2501744	488	1.34
Spolyrhiza9509_20150416_chr02	Sp02G05200	3703802	3704290	489	0.872
Spolyrhiza9509_20150416_chr02	Sp02G05200	3704292	3704780	489	11.14
Spolyrhiza9509_20150416_chr02	Sp02G05200	3705180	3705668	489	1.073
Spolyrhiza9509_20150416_chr02	Sp02G05200	3717818	3718306	489	5.184
Spolyrhiza9509_20150416_chr05	Sp05G06860	5887300	5887788	489	7.68
Spolyrhiza9509_20150416_chr12	Sp12G05320	4443419	4443907	489	0.284
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822903	2823391	489	0.219
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067904	1068392	489	4.422
Spolyrhiza9509_20150416_chr17	Sp17G01730	1091827	1092315	489	2.569
Spolyrhiza9509_20150416_chr17	Sp17G01730	1094740	1095228	489	0.862
Spolyrhiza9509_20150416_chr17	Sp17G01730	1095825	1096313	489	0.215
Spolyrhiza9509_20150416_chr17	Sp17G01730	1104929	1105417	489	3.034
Spolyrhiza9509_20150416_chr17	Sp17G03670	2487019	2487507	489	0.43
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608780	3609269	490	2.086
Spolyrhiza9509_20150416_chr02	Sp02G05090	3613636	3614125	490	10.96
Spolyrhiza9509_20150416_chr02	Sp02G05200	3707947	3708436	490	2.75
Spolyrhiza9509_20150416_chr05	Sp05G06860	5886525	5887014	490	9.553
Spolyrhiza9509_20150416_chr09	Sp09G01080	563453	563942	490	14.73
Spolyrhiza9509_20150416_chr13	Sp13G03150	3083401	3083890	490	0.065
Spolyrhiza9509_20150416_chr14	Sp14G01800	1138762	1139251	490	0.867
Spolyrhiza9509_20150416_chr14	Sp14G06380	4806902	4807391	490	0.071
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067239	1067728	490	6.263
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067265	1067754	490	0.426
Spolyrhiza9509_20150416_chr17	Sp17G03440	2337524	2338013	490	0.35
Spolyrhiza9509_20150416_chr17	Sp17G03670	2500265	2500754	490	1.714
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712217	3712707	491	0.216
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3714066	491	4.08
Spolyrhiza9509_20150416_chr07	Sp07G05500	5126951	5127441	491	0.137
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822109	2822599	491	9.913
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822153	2822643	491	7.653
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822645	2823135	491	0.442
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082181	1082671	491	0.861
Spolyrhiza9509_20150416_chr17	Sp17G01730	1085754	1086244	491	8.609
Spolyrhiza9509_20150416_chr17	Sp17G01730	1097727	1098217	491	0.649
Spolyrhiza9509_20150416_chr17	Sp17G03410	2321552	2322042	491	6.468
Spolyrhiza9509_20150416_chr17	Sp17G03410	2326992	2327482	491	4.818
Spolyrhiza9509_20150416_chr01	Sp01G05310	3303396	3303887	492	0.151
Spolyrhiza9509_20150416_chr02	Sp02G05200	3710952	3711443	492	6.493
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714005	3714496	492	5.52
Spolyrhiza9509_20150416_chr07	Sp07G05550	5242797	5243288	492	2.076
Spolyrhiza9509_20150416_chr09	Sp09G01080	565760	566251	492	11.98
Spolyrhiza9509_20150416_chr13	Sp13G02790	2823224	2823715	492	0.136
Spolyrhiza9509_20150416_chr17	Sp17G01730	1081771	1082262	492	2.767
Spolyrhiza9509_20150416_chr17	Sp17G01730	1086812	1087303	492	1.125
Spolyrhiza9509_20150416_chr17	Sp17G01730	1092277	1092768	492	7.471
Spolyrhiza9509_20150416_chr17	Sp17G03410	2317780	2318271	492	1.523
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492438	2492929	492	0.206
Spolyrhiza9509_20150416_chr02	Sp02G05200	3703447	3703939	493	2.124
Spolyrhiza9509_20150416_chr02	Sp02G05200	3712800	3713292	493	7.287
Spolyrhiza9509_20150416_chr05	Sp05G06860	5887093	5887585	493	7.854
Spolyrhiza9509_20150416_chr07	Sp07G05540	5220847	5221339	493	1.018
Spolyrhiza9509_20150416_chr11	Sp11G07150	5965113	5965605	493	0.137
Spolyrhiza9509_20150416_chr12	Sp12G06000	5334938	5335430	493	7.098
Spolyrhiza9509_20150416_chr13	Sp13G03150	3088825	3089317	493	1.133
Spolyrhiza9509_20150416_chr17	Sp17G01700	1066995	1067487	493	3.124
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067363	1067855	493	1.308
Spolyrhiza9509_20150416_chr17	Sp17G01730	1088684	1089176	493	4.826
Spolyrhiza9509_20150416_chr17	Sp17G03520	2356435	2356927	493	0.147
Spolyrhiza9509_20150416_chr17	Sp17G03670	2500733	2501225	493	1.016
Spolyrhiza9509_20150416_chr02	Sp02G05090	3608459	3608952	494	9.546
Spolyrhiza9509_20150416_chr13	Sp13G03150	3078610	3079103	494	0.426
Spolyrhiza9509_20150416_chr17	Sp17G01700	1067047	1067540	494	1.56
Spolyrhiza9509_20150416_chr17	Sp17G01730	1094821	1095314	494	5.695
Spolyrhiza9509_20150416_chr17	Sp17G03440	2337473	2337966	494	1.823
Spolyrhiza9509_20150416_chr17	Sp17G03520	2358030	2358523	494	1.11
Spolyrhiza9509_20150416_chr17	Sp17G03670	2499453	2499946	494	0.215
Spolyrhiza9509_20150416_chr02	Sp02G05200	3703306	3703800	495	3.597
Spolyrhiza9509_20150416_chr02	Sp02G05200	3717343	3717837	495	2.13
Spolyrhiza9509_20150416_chr07	Sp07G05540	5221899	5222393	495	3.506
Spolyrhiza9509_20150416_chr07	Sp07G05580	5275769	5276263	495	9.246
Spolyrhiza9509_20150416_chr13	Sp13G01220	1104000	1104494	495	0.36
Spolyrhiza9509_20150416_chr13	Sp13G02790	2823407	2823901	495	0.575
Spolyrhiza9509_20150416_chr17	Sp17G01700	1068130	1068624	495	0.791
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613899	1614393	495	0.427
Spolyrhiza9509_20150416_chr17	Sp17G03510	2352814	2353308	495	0.073
Spolyrhiza9509_20150416_chr17	Sp17G03670	2501517	2502011	495	0.214
Spolyrhiza9509_20150416_chr02	Sp02G05200	3708114	3708609	496	0.71
Spolyrhiza9509_20150416_chr07	Sp07G05580	5274097	5274592	496	4.665
Spolyrhiza9509_20150416_chr13	Sp13G02790	2822783	2823278	496	0.491
Spolyrhiza9509_20150416_chr17	Sp17G01730	1082026	1082521	496	0.279
Spolyrhiza9509_20150416_chr17	Sp17G01730	1105033	1105528	496	4.816
Spolyrhiza9509_20150416_chr17	Sp17G02470	1613695	1614190	496	0.356
Spolyrhiza9509_20150416_chr17	Sp17G03410	2318236	2318731	496	1.591
