chromosome	name	start	stop	length	primer location quadruplets
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492114	2492367	254	2492114,85,2492347,21
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492114	2492435	322	2492114,85,2492395,41
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492114	2492641	528	2492114,85,2492438,204
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492114	2492683	570	2492114,85,2492643,41
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492114	2492745	632	2492114,85,2492691,55
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492114	2492781	668	2492114,85,2492756,26
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492114	2492929	816	2492114,85,2492866,64
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492347	2492641	295	2492347,21,2492438,204
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492347	2492683	337	2492347,21,2492643,41
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492347	2492745	399	2492347,21,2492691,55
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492347	2492781	435	2492347,21,2492756,26
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492347	2492929	583	2492347,21,2492866,64
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492347	2493083	737	2492347,21,2492931,153
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492347	2493143	797	2492347,21,2493120,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492347	2493198	852	2492347,21,2493145,54
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492395	2492641	247	2492395,41,2492438,204
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492395	2492683	289	2492395,41,2492643,41
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492395	2492745	351	2492395,41,2492691,55
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492395	2492781	387	2492395,41,2492756,26
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492395	2492929	535	2492395,41,2492866,64
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492395	2493083	689	2492395,41,2492931,153
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492395	2493143	749	2492395,41,2493120,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492395	2493198	804	2492395,41,2493145,54
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492395	2493263	869	2492395,41,2493230,34
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492438	2492683	246	2492438,204,2492643,41
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492438	2492745	308	2492438,204,2492691,55
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492438	2492781	344	2492438,204,2492756,26
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492438	2492929	492	2492438,204,2492866,64
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492438	2493083	646	2492438,204,2492931,153
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492438	2493143	706	2492438,204,2493120,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492438	2493198	761	2492438,204,2493145,54
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492438	2493263	826	2492438,204,2493230,34
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492438	2493306	869	2492438,204,2493274,33
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492643	2492929	287	2492643,41,2492866,64
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492643	2493083	441	2492643,41,2492931,153
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492643	2493143	501	2492643,41,2493120,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492643	2493198	556	2492643,41,2493145,54
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492643	2493263	621	2492643,41,2493230,34
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492643	2493306	664	2492643,41,2493274,33
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492643	2493363	721	2492643,41,2493318,46
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492643	2493388	746	2492643,41,2493365,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492643	2493410	768	2492643,41,2493390,21
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492643	2493527	885	2492643,41,2493417,111
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2492929	239	2492691,55,2492866,64
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2493083	393	2492691,55,2492931,153
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2493143	453	2492691,55,2493120,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2493198	508	2492691,55,2493145,54
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2493263	573	2492691,55,2493230,34
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2493306	616	2492691,55,2493274,33
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2493363	673	2492691,55,2493318,46
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2493388	698	2492691,55,2493365,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2493410	720	2492691,55,2493390,21
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492691	2493527	837	2492691,55,2493417,111
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493083	328	2492756,26,2492931,153
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493143	388	2492756,26,2493120,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493198	443	2492756,26,2493145,54
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493263	508	2492756,26,2493230,34
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493306	551	2492756,26,2493274,33
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493363	608	2492756,26,2493318,46
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493388	633	2492756,26,2493365,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493410	655	2492756,26,2493390,21
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493527	772	2492756,26,2493417,111
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492756	2493627	872	2492756,26,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493083	218	2492866,64,2492931,153
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493143	278	2492866,64,2493120,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493198	333	2492866,64,2493145,54
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493263	398	2492866,64,2493230,34
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493306	441	2492866,64,2493274,33
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493363	498	2492866,64,2493318,46
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493388	523	2492866,64,2493365,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493410	545	2492866,64,2493390,21
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493527	662	2492866,64,2493417,111
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493627	762	2492866,64,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492866	2493660	795	2492866,64,2493629,32
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492931	2493143	213	2492931,153,2493120,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492931	2493198	268	2492931,153,2493145,54
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492931	2493263	333	2492931,153,2493230,34
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492931	2493306	376	2492931,153,2493274,33
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492931	2493363	433	2492931,153,2493318,46
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492931	2493388	458	2492931,153,2493365,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492931	2493410	480	2492931,153,2493390,21
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492931	2493527	597	2492931,153,2493417,111
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492931	2493627	697	2492931,153,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2492931	2493660	730	2492931,153,2493629,32
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493120	2493363	244	2493120,24,2493318,46
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493120	2493388	269	2493120,24,2493365,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493120	2493410	291	2493120,24,2493390,21
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493120	2493527	408	2493120,24,2493417,111
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493120	2493627	508	2493120,24,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493120	2493660	541	2493120,24,2493629,32
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493145	2493363	219	2493145,54,2493318,46
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493145	2493388	244	2493145,54,2493365,24
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493145	2493410	266	2493145,54,2493390,21
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493145	2493527	383	2493145,54,2493417,111
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493145	2493627	483	2493145,54,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493145	2493660	516	2493145,54,2493629,32
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493230	2493527	298	2493230,34,2493417,111
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493230	2493627	398	2493230,34,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493230	2493660	431	2493230,34,2493629,32
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493274	2493527	254	2493274,33,2493417,111
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493274	2493627	354	2493274,33,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493274	2493660	387	2493274,33,2493629,32
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493274	2494168	895	2493274,33,2493662,507
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493318	2493527	210	2493318,46,2493417,111
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493318	2493627	310	2493318,46,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493318	2493660	343	2493318,46,2493629,32
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493318	2494168	851	2493318,46,2493662,507
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493318	2494194	877	2493318,46,2494170,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493365	2493627	263	2493365,24,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493365	2493660	296	2493365,24,2493629,32
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493365	2494168	804	2493365,24,2493662,507
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493365	2494194	830	2493365,24,2494170,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493365	2494261	897	2493365,24,2494196,66
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493390	2493627	238	2493390,21,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493390	2493660	271	2493390,21,2493629,32
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493390	2494168	779	2493390,21,2493662,507
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493390	2494194	805	2493390,21,2494170,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493390	2494261	872	2493390,21,2494196,66
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493417	2493627	211	2493417,111,2493529,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493417	2493660	244	2493417,111,2493629,32
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493417	2494168	752	2493417,111,2493662,507
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493417	2494194	778	2493417,111,2494170,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493417	2494261	845	2493417,111,2494196,66
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493529	2494168	640	2493529,99,2493662,507
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493529	2494194	666	2493529,99,2494170,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493529	2494261	733	2493529,99,2494196,66
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493529	2494346	818	2493529,99,2494327,20
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493629	2494168	540	2493629,32,2493662,507
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493629	2494194	566	2493629,32,2494170,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493629	2494261	633	2493629,32,2494196,66
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493629	2494346	718	2493629,32,2494327,20
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493662	2494194	533	2493662,507,2494170,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493662	2494261	600	2493662,507,2494196,66
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493662	2494346	685	2493662,507,2494327,20
Spolyrhiza9509_20150416_chr17	Sp17G03670	2493662	2494529	868	2493662,507,2494357,173
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494170	2494529	360	2494170,25,2494357,173
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494170	2494584	415	2494170,25,2494565,20
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494170	2494708	539	2494170,25,2494610,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494170	2494799	630	2494170,25,2494710,90
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494170	2494855	686	2494170,25,2494801,55
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494170	2494914	745	2494170,25,2494857,58
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494170	2494986	817	2494170,25,2494926,61
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494196	2494529	334	2494196,66,2494357,173
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494196	2494584	389	2494196,66,2494565,20
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494196	2494708	513	2494196,66,2494610,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494196	2494799	604	2494196,66,2494710,90
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494196	2494855	660	2494196,66,2494801,55
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494196	2494914	719	2494196,66,2494857,58
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494196	2494986	791	2494196,66,2494926,61
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494327	2494529	203	2494327,20,2494357,173
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494327	2494584	258	2494327,20,2494565,20
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494327	2494708	382	2494327,20,2494610,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494327	2494799	473	2494327,20,2494710,90
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494327	2494855	529	2494327,20,2494801,55
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494327	2494914	588	2494327,20,2494857,58
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494327	2494986	660	2494327,20,2494926,61
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494357	2494584	228	2494357,173,2494565,20
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494357	2494708	352	2494357,173,2494610,99
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494357	2494799	443	2494357,173,2494710,90
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494357	2494855	499	2494357,173,2494801,55
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494357	2494914	558	2494357,173,2494857,58
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494357	2494986	630	2494357,173,2494926,61
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494357	2495248	892	2494357,173,2494988,261
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494565	2494799	235	2494565,20,2494710,90
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494565	2494855	291	2494565,20,2494801,55
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494565	2494914	350	2494565,20,2494857,58
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494565	2494986	422	2494565,20,2494926,61
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494565	2495248	684	2494565,20,2494988,261
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494610	2494855	246	2494610,99,2494801,55
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494610	2494914	305	2494610,99,2494857,58
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494610	2494986	377	2494610,99,2494926,61
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494610	2495248	639	2494610,99,2494988,261
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494710	2494914	205	2494710,90,2494857,58
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494710	2494986	277	2494710,90,2494926,61
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494710	2495248	539	2494710,90,2494988,261
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494710	2495586	877	2494710,90,2495252,335
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494801	2495248	448	2494801,55,2494988,261
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494801	2495586	786	2494801,55,2495252,335
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494857	2495248	392	2494857,58,2494988,261
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494857	2495586	730	2494857,58,2495252,335
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494926	2495248	323	2494926,61,2494988,261
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494926	2495586	661	2494926,61,2495252,335
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494988	2495586	599	2494988,261,2495252,335
Spolyrhiza9509_20150416_chr17	Sp17G03670	2494988	2495854	867	2494988,261,2495588,267
Spolyrhiza9509_20150416_chr17	Sp17G03670	2495252	2495854	603	2495252,335,2495588,267
Spolyrhiza9509_20150416_chr17	Sp17G03670	2495252	2496044	793	2495252,335,2495856,189
Spolyrhiza9509_20150416_chr17	Sp17G03670	2495588	2496044	457	2495588,267,2495856,189
Spolyrhiza9509_20150416_chr17	Sp17G03670	2495588	2496417	830	2495588,267,2496046,372
Spolyrhiza9509_20150416_chr17	Sp17G03670	2495856	2496417	562	2495856,189,2496046,372
Spolyrhiza9509_20150416_chr17	Sp17G03670	2495856	2496632	777	2495856,189,2496420,213
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496046	2496632	587	2496046,372,2496420,213
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496046	2496869	824	2496046,372,2496635,235
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496420	2496869	450	2496420,213,2496635,235
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496420	2497005	586	2496420,213,2496871,135
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496420	2497060	641	2496420,213,2497007,54
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496420	2497143	724	2496420,213,2497072,72
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496420	2497256	837	2496420,213,2497161,96
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496420	2497280	861	2496420,213,2497259,22
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496635	2497005	371	2496635,235,2496871,135
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496635	2497060	426	2496635,235,2497007,54
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496635	2497143	509	2496635,235,2497072,72
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496635	2497256	622	2496635,235,2497161,96
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496635	2497280	646	2496635,235,2497259,22
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496635	2497390	756	2496635,235,2497366,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496635	2497429	795	2496635,235,2497402,28
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496635	2497504	870	2496635,235,2497460,45
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496871	2497143	273	2496871,135,2497072,72
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496871	2497256	386	2496871,135,2497161,96
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496871	2497280	410	2496871,135,2497259,22
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496871	2497390	520	2496871,135,2497366,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496871	2497429	559	2496871,135,2497402,28
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496871	2497504	634	2496871,135,2497460,45
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496871	2497609	739	2496871,135,2497506,104
Spolyrhiza9509_20150416_chr17	Sp17G03670	2496871	2497736	866	2496871,135,2497627,110
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497007	2497256	250	2497007,54,2497161,96
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497007	2497280	274	2497007,54,2497259,22
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497007	2497390	384	2497007,54,2497366,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497007	2497429	423	2497007,54,2497402,28
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497007	2497504	498	2497007,54,2497460,45
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497007	2497609	603	2497007,54,2497506,104
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497007	2497736	730	2497007,54,2497627,110
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497007	2497790	784	2497007,54,2497753,38
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497007	2497813	807	2497007,54,2497792,22
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497072	2497280	209	2497072,72,2497259,22
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497072	2497390	319	2497072,72,2497366,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497072	2497429	358	2497072,72,2497402,28
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497072	2497504	433	2497072,72,2497460,45
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497072	2497609	538	2497072,72,2497506,104
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497072	2497736	665	2497072,72,2497627,110
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497072	2497790	719	2497072,72,2497753,38
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497072	2497813	742	2497072,72,2497792,22
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497072	2497919	848	2497072,72,2497884,36
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497161	2497390	230	2497161,96,2497366,25
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497161	2497429	269	2497161,96,2497402,28
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497161	2497504	344	2497161,96,2497460,45
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497161	2497609	449	2497161,96,2497506,104
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497161	2497736	576	2497161,96,2497627,110
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497161	2497790	630	2497161,96,2497753,38
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497161	2497813	653	2497161,96,2497792,22
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497161	2497919	759	2497161,96,2497884,36
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497161	2497985	825	2497161,96,2497940,46
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497161	2498020	860	2497161,96,2497987,34
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497259	2497504	246	2497259,22,2497460,45
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497259	2497609	351	2497259,22,2497506,104
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497259	2497736	478	2497259,22,2497627,110
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497259	2497790	532	2497259,22,2497753,38
Spolyrhiza9509_20150416_chr17	Sp17G03670	2497259	2497813	555	2497259,22,2497792,22
